Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1589,13437513,"Talel Boussetta","2025-03-04 13:20:12",0.78209,1,talelboussetta
1590,13567115,"Jan Andrei Olayon","2025-03-28 04:40:50",0.78185,8,janandreiolayon
1591,13642083,"323103382035 MUSINANA JASWANTH","2025-04-09 19:52:47",0.78185,1,musinanajaswanth
1592,13643919,"Jaswanth Musinana","2025-04-09 19:58:54",0.78185,1,jaswanthmusinana
1593,13643927,"Simhadri Mukesh","2025-04-09 20:00:55",0.78185,1,simhadrimukesh
1594,13643910,"Sashank Veluvali","2025-04-09 20:01:02",0.78185,1,sashankveluvali
1595,13651035,"K V RATNA KARTHIK","2025-04-10 13:41:31",0.78185,1,kvratnakarthik
1596,13525913,"Suet Kei","2025-03-20 10:51:24",0.78162,2,suetkei
1597,13678801,"Jong Gyun Kim","2025-04-16 05:28:47",0.78162,2,jonggyun
1598,13477486,"Artur Victor","2025-03-11 18:06:11",0.78138,1,arturvictor
1599,13543768,"SS Violet_FMU","2025-03-31 22:20:55",0.78138,1,giovanacoutinho
1600,13454916,"Naoya Okamoto","2025-03-10 08:57:12",0.78115,1,naoyao
1601,13471377,zhoubanghao,"2025-03-14 04:52:39",0.78115,4,zhoubanghao
1602,13539001,"[Deleted] 6cc2f1b9-28b8-43ef-9131-80310c066cff","2025-04-02 19:44:30",0.78115,2,del=afbc40aac9911813
1603,13668433,User1234,"2025-04-14 05:13:12",0.78115,1,deveshppawar
1604,13493412,"Edesiri Puegeren","2025-03-14 12:35:14",0.78092,2,edesiripuegeren
1605,13492636,YuxuanJiang(Stella),"2025-03-18 19:21:18",0.78092,8,yuxuanjiangstella
1606,13524420,linan,"2025-03-20 06:06:06",0.78092,3,crashguy
1607,13628634,"kranthi naremsetti","2025-04-09 18:27:06",0.78092,2,kranthinaremsetti
1608,13219051,"Henrique Oliveira","2025-03-25 17:32:06",0.78068,8,mhenriqueof
1609,13062162,"Yucheng Liu","2025-03-16 04:02:04",0.78068,15,ericliuyucheng
1610,13359107,"Sitian Lu","2025-02-19 08:33:03",0.78045,4,sitianlu
1611,13479182,"Saffi Ullah","2025-03-16 12:27:01",0.78045,11,saffigaming
1612,13564710,ryanvance74,"2025-03-27 17:36:20",0.78045,1,ryanvance74
1613,13628476,"Rahul Karthik","2025-04-07 16:41:08",0.78045,2,rahulkarthik1210
1614,13237087,"Aun Muhammad 1211","2025-02-17 05:26:05",0.78021,1,aunmuhammad1211
1615,13508770,"Yusuf Magdy","2025-03-17 23:09:57",0.78021,1,yusufmagdy
1616,13470347,"Amanda Chloe Sijder","2025-03-18 23:47:37",0.78021,8,amandachloesijder
1617,13619268,"Sanjana S","2025-04-06 07:53:54",0.78021,1,sanj23
1618,13012468,2024e_Eric,"2025-04-08 06:12:56",0.78021,1,raylee178
1619,13528858,"Evangelos Lourmpakis","2025-03-21 18:07:12",0.77998,5,evangeloslourmpakis
1620,13580069,"Daniel Matthieu Potes Lesoinne","2025-03-31 07:31:51",0.77998,1,danielmpotes
1621,13604553,Paul092603,"2025-04-03 15:04:44",0.77998,2,paul092603
1622,10983506,"Harsh Ravivarapu","2025-02-26 06:11:27",0.77975,2,harshravivarapu
1623,13366489,"Basim Baqai","2025-03-08 10:43:09",0.77975,2,basimbaqai
1624,13416992,"Vikas Babbar","2025-02-28 16:51:09",0.77975,1,vikas129
1625,13471287,"Henry Cee","2025-03-10 20:51:16",0.77975,2,henrycee
1626,13473610,"Kaila Peronilla","2025-03-20 08:51:07",0.77975,15,kailaperonilla
1627,13382858,NickPautov,"2025-02-25 20:29:25",0.77951,3,rzuvritreve93
1628,13384588,"Mágno Sillas","2025-03-12 07:49:28",0.77951,1,mgnosillas
1629,13640118,"marc stajuana","2025-04-10 10:27:12",0.77951,15,marcstajuana
1630,13677810,"Aaditya Meghrajani","2025-04-16 17:23:47",0.77951,6,aadityameghrajani
1631,13525889,"Nafisa Toushi","2025-03-26 03:03:25",0.77928,1,nafisatoushi
1632,13563658,"Prima Deb Borna","2025-03-27 12:51:45",0.77928,1,primadebborna
1633,13422194,xiaoweijia2024,"2025-03-03 13:05:22",0.77905,3,xiaoweijia2024
1634,13613650,"Vlad Mazeev","2025-04-06 12:39:57",0.77905,7,vladmazeev
1635,13564452,"Bogdan Mihai","2025-04-02 19:24:15",0.77881,3,bogdanmihai1
1636,12123082,"Muhammad Rajendra","2025-03-07 10:49:43",0.77858,3,muhammadrajendra
1637,13115488,"Yu Xuan","2025-03-10 12:24:40",0.77858,1,yureii27
1638,11582096,"Mohammed Roohul Ameen","2025-04-04 20:47:59",0.77858,3,danny8998
1639,13473956,"Brycen Liu","2025-03-25 15:23:21",0.77834,32,brycenliu
1640,13530484,"Winonna Rose Maligaya","2025-03-28 04:37:23",0.77834,9,winonnarosemaligaya
1641,13640061,bhargavi,"2025-04-10 09:18:21",0.77834,1,bhargavi37
1642,13488643,"Ismail Yassin","2025-03-14 07:58:02",0.77811,2,ismailyassin256
1643,13453039,"Sanjay Mani 207","2025-03-10 23:35:54",0.77788,1,sanjaymani207
1644,13478926,"Alex Rosas","2025-03-19 01:10:15",0.77788,9,alexrosas2006
1645,12313865,Samiul2172,"2025-03-24 15:20:49",0.77788,1,samiul2172
1646,13482277,"Miguel Fernández","2025-03-14 12:44:13",0.77764,3,miguelfdezfdez
1647,13497063,"Robert Javier Jr. Moreno","2025-03-25 15:23:35",0.77764,38,robertjavierjrmoreno
1648,13560103,"PASSEI INDIRETO_FMU","2025-04-16 16:24:39",0.77741,2,"matheussouzaap,pedrofalc4o,rodsjr,victorkenzo"
1649,13363012,"Shanmugam Udhaya","2025-02-19 02:31:28",0.77718,2,shanmugamudhaya
1650,13475193,"Shirley Nguyen","2025-03-25 15:25:07",0.77718,29,shirleyn2c
1651,13604530,"Tyrone Pettygrue","2025-04-10 15:01:35",0.77718,2,tyronepettygrue
1652,13360668,Ajenks,"2025-02-21 14:03:27",0.77694,1,ajenks
1653,13481431,"Akhil Baidya","2025-03-25 15:24:17",0.77694,34,akhilbaidya
1654,13435663,RangOvO,"2025-03-04 09:41:46",0.77671,3,rangovo
1655,13515566,WangDan,"2025-03-22 09:56:19",0.77671,1,wangdanchina
1656,9769881,"Tim Wyse","2025-02-20 04:30:40",0.77647,1,timwyse
1657,13406073,ByteKnight,"2025-02-26 17:03:21",0.77647,1,stephenrajumathew
1658,12310739,jikuzhao,"2025-02-17 02:33:25",0.77624,1,jikuzhao
1659,11715930,alirizaercan,"2025-04-16 09:19:16",0.77624,1,alirizaercan
1660,13569551,"Charlotte Bourlès","2025-03-31 19:57:44",0.77601,2,charlottebourls
1661,13615295,kaba777,"2025-04-07 02:55:22",0.77601,2,kaba777
1662,12977570,"Karishma Battina","2025-02-18 02:49:18",0.77554,3,karishmabattina
1663,13237501,"Alishba Haroon","2025-02-18 14:18:18",0.77554,1,parkemma
1664,13382689,SamiUllah_21,"2025-02-21 16:59:35",0.77554,1,samiullah21
1665,13387843,"Mehmet Ünlü","2025-02-23 17:22:35",0.77554,1,mehmetnl12
1666,13391232,"[Deleted] b21672ea-4d1f-446b-a2a1-4144a49c7b79","2025-02-23 17:50:20",0.77554,1,del=9ef305e34f206ca5
1667,13407084,"[Deleted] 61d16fbb-9701-4c89-a1d5-1759b6bff4ce","2025-02-26 22:14:40",0.77554,1,del=62244c29a803ce71
1668,13363787,"Manjima K","2025-03-05 05:02:40",0.77554,1,manjimanambiar2
1669,13493542,"[Deleted] f15788a2-e78f-44e8-8a1e-4f673ab15ad0","2025-03-14 10:37:29",0.77554,1,del=c146ced93d629598
1670,13476960,"Alyssa Gorman","2025-03-20 23:35:18",0.77554,6,alyssagormann
1671,13578914,"David Patricio Garza Safi","2025-03-31 04:07:11",0.77554,1,davidsafi
1672,13656036,"[Deleted] c93ae309-4014-4482-8480-a96ce70afc00","2025-04-11 11:26:52",0.77554,1,del=2e8e9d2a4ede99df
1673,13387327,izioh79,"2025-02-23 10:44:00",0.77530,1,izioh79
1674,13409388,"Roger W","2025-03-10 08:44:36",0.77530,1,rogerwss
1675,13541319,"Simon #2","2025-03-25 18:18:05",0.77530,2,simon266
1676,13354160,"Maciej K","2025-02-17 19:08:58",0.77507,1,maciejk25
1677,13486026,"Julianna Alderete","2025-03-20 20:50:12",0.77507,4,juliannaalderete
1678,13543430,"20214923 나서하","2025-03-25 06:39:40",0.77507,6,naseoha
1679,13628485,"Santhosh A","2025-04-07 16:39:28",0.77507,4,santhoshlegend
1680,13393159,"Asad Ejaz","2025-02-24 17:19:15",0.77484,2,asadejaz200162067
1681,13531792,"Bryan Nguyen","2025-03-21 10:06:10",0.77484,5,bryannguyen12345
1682,13324719,"MOKSHAGNA CHINTHA1","2025-03-07 13:35:56",0.77460,1,mokshagnachintha1
1683,13459154,"Mohammed Nashaat","2025-03-11 02:13:40",0.77460,1,mohammednashat
1684,13491330,"Jolene Chou","2025-03-25 15:24:34",0.77460,20,jolenechou
1685,13501609,"Joohyung Oh","2025-03-21 05:27:34",0.77460,22,joohyungoh
1686,13555079,samyuktharg,"2025-04-08 15:31:57",0.77460,1,samyuktharg
1687,13493426,"victoria Ajisegiri","2025-03-14 14:45:35",0.77437,1,victoriaajisegiri
1688,13621699,"corentin vilain","2025-04-06 16:18:53",0.77437,1,corentinvilain
1689,13349608,Cyjacon,"2025-02-18 07:52:42",0.77390,1,cyjacon
1690,13493693,"Ndukwe Chukwuemeka Emmanuel","2025-03-14 14:29:17",0.77390,1,emeka1199
1691,13617362,"David Huaman Oruna","2025-04-07 21:44:10",0.77390,1,davidoruna
1692,13536843,Siyuan_Liu123,"2025-03-26 03:47:12",0.77367,1,siyuanliu12345678
1693,13478279,aizawa,"2025-03-15 22:20:03",0.77343,1,aaa3030y
1694,13539737,SomyaDwivedii,"2025-03-23 05:15:41",0.77343,2,somyadwivedii
1695,13573402,"Ibrahim Khot","2025-04-08 14:59:55",0.77343,2,ibrahimkhot
1696,13629573,Kate_419,"2025-04-07 21:10:17",0.77320,2,kate419
1697,13480358,"Alberto Rocres","2025-03-14 20:32:52",0.77273,8,albertorocres
1698,12945713,"Kiryl Kapustsin","2025-03-21 18:39:12",0.77250,4,kirylkapustsin
1699,13515101,"Joel Clerc","2025-04-02 13:34:56",0.77227,1,joelclerc
1700,11446680,"Bogdan Beca","2025-04-12 21:55:20",0.77180,119,bogdanbeca
1701,13546064,"Tejas Patange","2025-03-24 13:02:25",0.77156,1,tejpatange
1702,13457764,"Syed Ejiz Ul Hassan4534","2025-03-07 18:59:58",0.77086,1,syedejizulhassan4534
1703,13543579,hyenwoo_cis,"2025-03-30 08:27:42",0.77086,4,hyenwoocis
1704,13027393,"Troy Yeh","2025-03-25 15:23:39",0.77063,11,"tanisraistlin,troyyeh"
1705,13496371,"Gaston Arida","2025-03-15 17:14:13",0.77063,5,gastonarida
1706,13518004,"Ethan Fregene","2025-03-21 00:46:44",0.77063,20,ethanfregene
1707,13504764,"Guille De Carlos","2025-03-16 20:19:08",0.77039,1,guilledecarlos
1708,13578876,"Abigail Ríos","2025-03-31 05:45:28",0.77016,2,abigailros
1709,13455729,"Ananya Ganesh","2025-03-09 10:18:10",0.76969,1,ananyaganesh24
1710,12138105,EliasProger,"2025-02-27 19:37:20",0.76946,1,eliasproger
1711,13496514,"Yan Liu","2025-03-25 15:23:58",0.76946,23,goose1ya
1712,13320841,莫势icey,"2025-02-16 05:48:37",0.76899,3,icey12345
1713,13534510,olek,"2025-03-25 17:27:28",0.76806,8,blek19
1714,13662821,"Ricardo Salgado","2025-04-13 03:02:32",0.76782,1,ricardosalgadob
1715,11404824,"Divyanshu Dubey ","2025-03-21 18:12:23",0.76759,1,divyanshudubey4747
1716,13566399,"Jan Renzo Dimaliwat","2025-04-04 01:38:22",0.76759,19,janrenzodimaliwat
1717,13359664,HaolinLuo,"2025-02-18 10:17:31",0.76665,1,haolinluo04
1718,13476508,HeVi,"2025-03-11 17:14:45",0.76595,2,yinhongyou
1719,13484554,"John Paul Yuchongco","2025-04-05 15:22:15",0.76525,4,johnpaulyuchongco
1720,13524413,Hansonia,"2025-03-25 15:23:42",0.76525,21,hansonia
1721,13500939,"Leo Fu","2025-03-21 00:51:53",0.76525,3,leofu1ucicse
1722,13543572,Xenoray,"2025-03-25 05:29:43",0.76408,2,xenoray
1723,13543426,ParkSungGuk,"2025-03-30 13:47:59",0.76408,11,parksungguk
1724,13415101,"Muhammad Tara","2025-03-24 07:14:50",0.76385,7,muhammadtara
1725,13266552,"Karamvir Singh Batra","2025-03-19 21:40:19",0.76361,4,karamvirsinghbatra
1726,13492725,linxiwzl,"2025-03-14 07:10:24",0.76338,1,linxiwzl
1727,13309745,"Yaren Koç","2025-02-16 16:14:18",0.76315,1,yarenko
1728,13636779,JamieMitchelll,"2025-04-09 00:51:44",0.76291,1,jamiemitchelll
1729,13621760,"Anuj Siddharth B","2025-04-06 16:45:07",0.76268,2,anujsiddharthb
1730,13428633,"Pasteur Simon Hie","2025-03-07 03:33:18",0.76221,2,pasteursimonhie
1731,13482294,"Hugo Sabam","2025-03-12 09:59:29",0.76221,4,miannetoppoki
1732,9981111,littleO,"2025-04-09 00:31:53",0.76221,1,littleo
1733,12395450,seojean,"2025-03-04 13:39:36",0.76151,6,seojean
1734,13439766,Explants,"2025-03-09 17:21:17",0.76057,4,explants
1735,13245095,Junaidboy,"2025-03-08 11:30:24",0.76034,5,junaidboy
1736,13373444,Lester_284,"2025-02-20 14:05:54",0.76011,1,lester284
1737,13537653,"Felix Haslhofer","2025-03-23 13:09:25",0.75987,1,felixhaslhofer
1738,13585733,xueliliang,"2025-04-07 03:09:22",0.75987,2,xueliliang
1739,13585712,"ddtyfdcjk,nhjdfujc","2025-04-01 12:03:13",0.75987,1,ddtyfdcjknhjdfujc
1740,13577068,"Jasper Caulfield","2025-03-30 13:14:00",0.75964,2,jaspercaulfield
1741,13473822,bdwizzle,"2025-03-25 15:23:24",0.75917,21,bdwizzle
1742,13580654,lwja,"2025-03-31 08:29:20",0.75917,2,lwjakii
1743,13607354,"Harshit Navadiya","2025-04-04 06:57:54",0.75917,6,harshitnavadiya538
1744,13067601,"Nigel Landon","2025-03-21 06:50:27",0.75894,7,nigellandon
1745,13596779,"Muhammad Muneebullah","2025-04-02 22:16:31",0.75870,1,muneebullahmuneeb
1746,13623153,"Juan David Roldan Ruiz","2025-04-06 21:39:44",0.75870,1,juandavidroldanruiz
1747,13305919,"Alex Opekun","2025-02-22 13:54:41",0.75847,1,alexopekun
1748,13426738,"Azariush Hussain","2025-03-03 07:25:45",0.75847,2,azariushhussain
1749,13544475,Cloud0FRasoL,"2025-03-27 13:07:11",0.75847,2,cloud0frasol
1750,13332461,"Bogdan Boiko","2025-02-19 12:00:06",0.75824,1,bogdanboiko
1751,10285635,APTShark,"2025-03-16 14:56:05",0.75824,1,aptshark
1752,13332242,"Harrison Muchnic","2025-02-21 03:14:00",0.75777,1,harrisonmuchnic
1753,13398640,"Ouyang Xiao","2025-03-05 10:37:05",0.75754,5,ouyangxiao
1754,12985451,strixcomm,"2025-03-22 12:43:34",0.75730,2,strixcomm
1755,13565926,CSU22YSH,"2025-03-30 12:45:52",0.75730,16,csu22ysh
1756,13634290,"Lawrence Alfred Igmen","2025-04-09 04:00:25",0.75730,1,lawrencealfredigmen
1757,13641556,"Symon Kervin Revilla","2025-04-09 15:11:13",0.75730,1,symonkervinrevilla
1758,13518713,"Raven Alcoseba","2025-04-11 14:00:50",0.75730,1,ravenalcoseba
1759,13424157,"Vibhanshu Gupta1","2025-03-03 14:11:50",0.75683,1,vibhanshugupta1
1760,13484209,"Ahmad Daffa Abiyyu","2025-03-12 15:58:42",0.75683,1,ahmaddaffaabiyyu
1761,12667142,"Sun Fangz","2025-03-14 08:13:57",0.75660,4,sunfangz
1762,12577195,"Natan Bronzatto","2025-02-21 18:17:15",0.75613,3,na7ank
1763,13352906,"Yiyang Bo","2025-02-17 07:12:43",0.75566,7,yiyangbo
1764,13602853,AkshatK38,"2025-04-04 11:17:56",0.75566,7,akshatk38
1765,13631097,Jiaxuanxuxx,"2025-04-09 16:21:36",0.75566,3,jiaxuanxuxx
1766,8240298,"TK(TeamShiny in Akihabara)","2025-02-17 07:07:14",0.75543,4,toshihikok
1767,13448360,"Han Jiaxu","2025-03-13 07:28:00",0.75543,4,chanjx
1768,13621743,"Santosh sagar","2025-04-06 16:48:35",0.75543,3,msg2santoshsagar
1769,13397647,ChenX2C,"2025-03-05 08:08:24",0.75520,1,chenx2c
1770,13580698,wenxialin,"2025-03-31 07:59:12",0.75520,1,wenxialin
1771,12753394,qbxrsh,"2025-02-15 16:10:24",0.75496,3,qbxrsh
1772,13512895,ChaoticNebula5,"2025-03-19 06:44:32",0.75473,9,chaoticnebula5
1773,13437776,"Tran Anh Tu","2025-03-06 16:50:27",0.75450,2,tuchan202
1774,13429773,"Shubham K Ovhal","2025-03-08 08:10:02",0.75403,12,tcob61shubhamovhal
1775,13526083,"Fatimah Sulaiman","2025-03-22 03:08:03",0.75403,2,fatimahsulaiman
1776,13678831,wonwoo,"2025-04-16 07:46:06",0.75379,3,irvingsin
1777,11925663,"Eric D","2025-03-11 18:56:19",0.75309,1,ericrdyke
1778,13226211,ShmyrevSA,"2025-03-09 09:24:51",0.75286,2,shmyrevsa
1779,13277696,"MARCO ANTONIO CARBAJAL BONILLA","2025-02-22 21:37:56",0.75263,1,marcocarbajalb
1780,13509099,"Maksim Alekseev","2025-03-17 16:17:31",0.75239,3,xodiumx
1781,13581077,zytzytv,"2025-03-31 09:10:53",0.75239,7,zytzytv
1782,13585726,小凌xiaoling777,"2025-04-08 01:30:18",0.75239,6,xiaoling777
1783,13398305,Jerry024,"2025-03-04 16:43:49",0.75216,1,jerry024
1784,13444567,"John Smith #6","2025-03-09 01:56:44",0.75216,6,senorjuan6428
1785,13451452,"Ronit Gandhi17","2025-03-07 18:17:51",0.75146,5,ronitgandhi17
1786,13485853,PrepJarl,"2025-03-14 18:50:42",0.75146,6,prepjarl
1787,13277711,"ELISA EUNICE ZAVALA GUTIERREZ","2025-02-23 03:18:11",0.75075,1,elisazavala
1788,12617008,masayasuonodera,"2025-03-19 15:12:01",0.75075,1,masayasuonodera
1789,13594100,"John Dominic Franzuela","2025-04-04 23:33:48",0.75075,9,johndominicfranzuela
1790,13566395,"Carl Romero","2025-04-04 02:09:15",0.75075,14,carlromero
1791,13566343,"Jaime Salvador Clamor","2025-04-04 01:36:39",0.75075,16,jaimesalvadorclamor
1792,13379510,JiatongLi,"2025-02-21 06:08:00",0.75052,1,jenniferjtli
1793,13277710,Herman03,"2025-02-23 04:00:53",0.75052,5,herman03
1794,13621885,"Shivansh Singh","2025-04-06 16:57:01",0.75052,2,shxvansh18
1795,13438162,"Archit Saki","2025-03-06 08:25:52",0.75029,2,architsaki
1796,13604559,waitohuzin,"2025-04-05 12:38:09",0.75029,2,waitohuzin
1797,13631386,"Samantha Emmanuelle Dimayuga","2025-04-08 05:24:04",0.75029,10,samdimayuga
1798,13631456,dlslsamantha,"2025-04-08 05:34:25",0.75029,6,dlslsamantha
1799,13583716,"Stanford Eric Choa","2025-04-10 10:49:52",0.75029,52,stanfordericchoa
1800,13491875,lishuai222,"2025-03-15 13:32:59",0.75005,3,lishuai222
1801,13543785,"Kim Gi Uk","2025-03-24 05:21:56",0.75005,3,kimgiuk
1802,13557079,believer,"2025-03-27 22:57:18",0.75005,1,a58982284
1803,13562823,"Alex Dumitrascu","2025-03-27 09:55:57",0.74982,3,alexdumitrascu
1804,13678803,ct882001,"2025-04-16 08:11:07",0.74982,10,ct882001
1805,13474306,"Jackson Konkle","2025-03-20 05:34:57",0.74959,2,jacksonkonkle
1806,13638423,"calvin yus","2025-04-09 08:44:33",0.74959,1,calvinyus
1807,13550438,"Jonathan David Buban","2025-04-01 12:08:49",0.74865,22,jonathandavidbuban
1808,13277720,"GIANCARLO MOTTA BARRERA","2025-02-23 03:46:07",0.74795,5,mot211003
1809,13536175,Aditya_Prakhar_04,"2025-03-23 04:43:22",0.74795,8,adityaprakhar04
1810,13277726,"OSWALDO MENDEZ KOLACEK","2025-02-26 18:55:58",0.74725,6,oswaldomendezkolacek
1811,13543527,AtraFelis,"2025-03-24 07:31:18",0.74725,8,atrafelis
1812,13227994,"Ian Stefan Cazacu Ex","2025-03-29 14:28:21",0.74725,8,ianstefancazacuex
1813,13481605,"Tyler Go","2025-03-12 06:07:41",0.74655,1,tylergo
1814,13514734,"Chinmay Pandey #2","2025-03-18 19:01:09",0.74655,2,chinmaypandey62
1815,13515187,"Abhinav Awasthi","2025-03-18 19:04:41",0.74655,1,abhin4vawasthi
1816,13429727,Amaesa,"2025-03-22 20:07:10",0.74655,4,amaesa
1817,13543829,jinzxx,"2025-03-24 04:04:41",0.74655,2,jinzxx
1818,13630446,zhngzhenghong,"2025-04-08 01:37:14",0.74631,3,zhngzhenghong
1819,13342214,"Olaia Manzarbeitia","2025-03-11 21:21:51",0.74561,14,olaiamanzarbeitia
1820,13483731,"Katrina Alyson Flores","2025-03-12 16:22:14",0.74561,10,katrinaalysonflores
1821,13436686,"Mayuri Barmase","2025-03-05 04:48:52",0.74538,1,mayuribarmase
1822,13483807,"Kian Carlos Alviz","2025-03-12 16:41:33",0.74538,4,kiancarlosalviz
1823,13237005,amhamzaaaa,"2025-03-07 18:52:28",0.74514,1,amhamzaaaa
1824,13427595,"Yang JuHyuk","2025-03-12 09:47:35",0.74514,2,sheep22
1825,13421650,"Yosef Lachman","2025-03-01 14:14:46",0.74491,1,yoseflachman
1826,13184797,"FRIENDLYN (Nina)","2025-04-12 09:18:52",0.74491,25,friendlynnina
1827,13568386,"Aarav D.C","2025-03-28 11:25:56",0.74491,1,aaravdc
1828,13385065,"Jarasandh Kumar","2025-02-24 18:12:34",0.74468,1,jarasandhkumar
1829,13531998,"Meet Dawda","2025-03-21 10:15:34",0.74468,2,meetdawda
1830,13543544,YeomSangHeon,"2025-03-29 19:47:26",0.74468,8,yeomsangheon
1831,13543525,oikos1003,"2025-03-30 06:26:54",0.74444,1,oikos1003
1832,13576600,jmk1414,"2025-03-30 13:22:21",0.74444,2,jmk1414
1833,13374549,"Sam Ruben Abraham","2025-02-20 10:19:16",0.74421,1,samrubenabraham
1834,13529176,"Marco Parisi","2025-03-20 20:12:17",0.74421,2,marcoparisi
1835,13543511,LSEUNGJ,"2025-03-30 05:32:11",0.74397,2,lseungj
1836,13482707,"Murat Taştan","2025-03-19 12:48:28",0.74374,3,murattastan
1837,13588544,登登登登,"2025-04-01 12:06:19",0.74374,9,xiaodeng05
1838,13436327,Atharva1311,"2025-03-05 11:46:15",0.74351,3,atharva1311
1839,10081449,Daliny,"2025-03-20 06:41:04",0.74351,4,daliny
1840,13543434,areono,"2025-03-28 18:55:49",0.74327,7,areono
1841,13543456,yujin2022,"2025-03-24 01:18:37",0.74281,1,yujin2022
1842,13396845,"Scott Cook","2025-03-13 00:31:42",0.74257,7,scook4242
1843,13498870,kakoytosanya,"2025-03-15 16:32:46",0.74257,1,kakoytosanya123
1844,13543438,jungbox,"2025-03-26 11:11:27",0.74257,3,jungbox
1845,13073587,DaDaDaDaDaiTensai,"2025-03-29 12:44:22",0.74257,1,dadadadadaitensai
1846,13543898,RYUTAEHUN,"2025-03-30 14:22:47",0.74257,8,ryutaehun
1847,13543895,fasdasdf,"2025-03-24 07:52:03",0.74234,3,fasdasdf
1848,13661378,"Sonu Agrawal ","2025-04-15 13:00:10",0.74234,4,sonuagrawalar
1849,13109891,AmliaGide,"2025-02-23 16:06:55",0.74210,1,amliagide
1850,13543437,"kang beoumsu","2025-03-25 23:06:57",0.74210,2,kangbeoumsu
1851,13341674,"Javier Martín Pizarro","2025-02-15 19:40:17",0.74187,4,javiermartnpizarro
1852,13543513,asdfasdf12444,"2025-03-24 02:02:56",0.74187,2,asdfasdf12444
1853,13543890,"Pa Bul","2025-03-28 09:45:37",0.74187,8,pabul250
1854,13543510,jxxn922,"2025-03-29 15:25:48",0.74187,2,jxxn922
1855,13552758,"Beck Harper","2025-03-31 20:25:02",0.74187,1,beckharper
1856,13678721,"JIYOUNG LEE","2025-04-16 06:24:01",0.74187,10,kkanddabbia
1857,13359495,TakumaHosaka,"2025-02-19 12:15:38",0.74093,2,takumahosaka
1858,13390600,"Sriharsha Prathapa","2025-02-24 19:13:31",0.74070,4,prathapasriharsha
1859,13543450,Parksohyeon,"2025-03-25 06:19:36",0.74000,13,sohyeon42
1860,13301465,"Chandler Grote","2025-02-19 21:59:37",0.73930,7,chandlergrote
1861,13543443,"potato lee","2025-03-31 01:11:29",0.73930,9,potatolee
1862,13637393,"Shubham Pathy","2025-04-09 04:13:14",0.73930,4,shubhampathy
1863,13417648,"Navadeep Boga","2025-03-01 18:14:37",0.73906,2,navadeepboga
1864,13522123,rybnaa,"2025-03-26 10:48:27",0.73906,4,rybnaa
1865,13361691,BWheat,"2025-02-18 17:48:20",0.73860,1,bwheat
1866,13385501,"Andy #4","2025-03-02 03:18:46",0.73860,1,andydover
1867,13546327,"Simon Fleet","2025-03-27 14:08:08",0.73836,2,simonfleet
1868,13627762,Utkarsh2022,"2025-04-10 17:21:21",0.73813,3,utkarsh2022
1869,13471813,"Alessandro111 ","2025-03-12 15:04:28",0.73766,3,alessandro111
1870,13678830,Oh_byungjik,"2025-04-16 03:51:16",0.73766,2,ohbyungjik
1871,13392882,swkim021,"2025-02-26 05:49:00",0.73743,4,swkim021
1872,13575461,YoonGun6217,"2025-03-30 06:44:53",0.73743,7,yoongun6217
1873,13483972,"spencer bush","2025-03-12 14:44:28",0.73673,1,spencerbush
1874,13579478,Nancycrack,"2025-03-31 06:15:51",0.73673,2,nancycrack
1875,13518692,"Banyar Saw Thit","2025-03-19 13:07:40",0.73649,2,banyarsawthit
1876,13387023,"Saail Tayshete","2025-02-27 05:28:29",0.73602,11,saailtayshete
1877,13555744,"Jonathan Buban ","2025-03-27 04:19:55",0.73602,13,jonathanbuban
1878,13678821,Jasper425,"2025-04-16 09:40:20",0.73579,5,jasper425
1879,13582635,Ankit_Dogra-07,"2025-04-04 17:27:26",0.73509,3,ankitdogra07
1880,13672978,"Mathis CHATELAIN","2025-04-16 12:24:30",0.73509,1,mathischatelain
1881,13450703,"Sajid Ali","2025-03-07 15:36:15",0.73486,1,sajidal802
1882,13653079,yahorkamarou,"2025-04-10 20:28:55",0.73486,1,yahorkamarou
1883,13412896,IVySalmon,"2025-03-01 21:12:29",0.73392,2,ivsalmon
1884,12603679,"peter park456","2025-02-21 17:02:28",0.73369,1,peterpark456
1885,13396936,"Betsy Jackson","2025-03-06 00:18:51",0.73345,6,betsyjackson
1886,13396929,giorda_flores,"2025-03-06 23:30:23",0.73345,1,giordaflores
1887,13396948,"Gerald Ohene Agyekum","2025-03-07 02:54:57",0.73345,1,geraldoheneagyekum
1888,13396940,"Richard Yaw Kusi","2025-03-07 03:19:21",0.73345,1,richardyawkusi
1889,13396947,"Keku Emmanuel","2025-03-07 04:59:09",0.73345,1,kekuemmanuel
1890,13396942,"Uriel Ramirez","2025-03-07 05:40:32",0.73345,1,urielramirez1
1891,13467782,"Grace Mumma","2025-03-10 23:54:19",0.73345,7,gracemumma
1892,13493396,"Yoann Attar","2025-03-22 19:08:46",0.73322,1,waszabbyryugami
1893,13572614,YumNumpie,"2025-03-29 10:43:28",0.73322,1,"nihalkhaire,yumnumpie"
1894,13374738,"Erhan Baran","2025-02-27 18:44:44",0.73299,4,erhanbaran
1895,13505152,"Hari Vijayamohanan","2025-03-17 05:13:42",0.73275,1,harivijayamohanan
1896,13399189,"Christopher Chan","2025-03-03 18:56:56",0.73228,1,christopherchankh
